Record ID,Employer,Canonical Employer,Parent Group,Corporate Cluster ID,Canonical Name Occurrences,Duplicate Review Flag,Entity Class,Career Scan Eligible,Sector,Discovery Geography,Org Type,Corporate Website,Website Status,Careers URL,Career Scan Status,Discovery Source,Source URL,Notes,Freeze Version,Freeze Status,Resolved Corporate Website,Resolved Careers Landing URL,Resolved Jobs Search URL,Portal Scope,ATS Family,ATS Confidence,Portal Resolution Status,Portal Verification URL,Portal Verified Date,Resolution Parent Override,Resolution Wave
EMP-10278,ESG Global,ESG Global,,CG-3CB4037900,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10279,ESP Utilities Group / ES Pipelines,ESP Utilities Group,,CG-BB822AAA5D,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10280,Field Consulting,Field Consulting,,CG-2CA4478887,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10281,Forsa Energy,Forsa Energy,,CG-21A59DD977,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10282,Foxglove Energy,Foxglove Energy,,CG-932C47D239,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10283,Frazer-Nash Consultancy,Frazer-Nash Consultancy,,CG-6BE9BDA075,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10284,Freeths,Freeths,,CG-4E9F250CAB,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10285,Frontier Economics,Frontier Economics,,CG-E46D88C622,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10286,Fuse Energy,Fuse Energy,,CG-2689F4FFC3,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10287,FYLD,FYLD,,CG-AEFA0BAFDB,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10288,Garbhaig Hydro Power,Garbhaig Hydro Power,,CG-372A396F87,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10289,Gardiner & Theobald,Gardiner & Theobald,,CG-2D8D99343B,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10290,Good Energy,Good Energy,,CG-43EC976DCF,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10291,Grant Thornton,Grant Thornton,,CG-809C238D59,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10292,Gren,Gren,,CG-3CEC2B106E,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10293,Hemiko,Hemiko,,CG-88B925F45A,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10294,Herbert Smith Freehills Kramer,Herbert Smith Freehills Kramer,,CG-E6EB12D74F,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10295,HermeticaBlack,HermeticaBlack,,CG-C8F3415B18,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10296,Honda R&D Europe (U.K.),Honda R&D Europe (U.K.),,CG-F7CF6136FC,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10297,Hydrostor,Hydrostor,,CG-DF04BDC48E,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10298,ILOS Energy,ILOS Energy,,CG-18B5DF572A,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10299,Inardua,Inardua,,CG-CFD86AC208,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10300,InterGen,InterGen,,CG-8CCB540C52,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10301,ion.Ventures,ion.Ventures,,CG-F61474040F,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10302,Jersey Electricity,Jersey Electricity,,CG-3399C10A9D,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10303,Kensa,Kensa,,CG-A91577144E,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10304,Kraken,Kraken,,CG-E68E2DD86F,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10305,Last Energy,Last Energy,,CG-FF514221C4,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10306,LCP Delta,LCP Delta,,CG-E04936E213,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10307,LDP Group,LDP Group,,CG-B6A1658060,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10308,Low Carbon,Low Carbon,,CG-023867B9AC,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10309,Madano,Madano,,CG-9C51EA2D42,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10310,Marble Power,Marble Power,,CG-F22AF31BB8,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10311,Marchwood Power,Marchwood Power,,CG-8814B831D1,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10312,Mesh-AI,Mesh-AI,,CG-934BFB5CA5,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10313,MGT Teeside,MGT Teeside,,CG-39C5EA74CB,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10314,Mills & Reeve,Mills & Reeve,,CG-87395EA9BD,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
EMP-10315,Mitie Projects Technological Services,Mitie Projects Technological Services,,CG-CBD88DB280,1,,Employer Candidate,Yes,Energy / utilities / critical infrastructure / technology,UK,Company,,Pending resolution,,Not started,Energy UK current members 2026,https://www.energy-uk.org.uk/about-us/our-members/,Current official full and associate member list; members supply >95% of UK homes and nearly 80% of power generation.,v1.0,FROZEN_WITH_KNOWN_RESIDUALS,,,,,,,NOT_STARTED,,,,
